0	2255.521141
1	2255.538352
2	2255.521141
3	2255.640815
4	2255.627522
5	2255.640815
6	2255.925243
7	2255.923734
8	2255.925243
9	2256.862393
10	2256.843645
11	2256.862393
12	2257.455769
13	2257.470227
14	2257.455769
15	2258.018246
16	2258.004497
17	2258.018246
18	2258.533703
19	2258.546688
20	2258.533703
21	2259.065218
22	2259.052768
23	2259.065218
24	2259.565771
25	2259.578180
26	2259.565771
27	2260.087478
28	2260.075178
29	2260.087478
30	2260.582171
31	2260.594391
32	2260.582171
33	2261.099830
34	2261.087671
35	2261.099830
36	2261.592207
38	2261.592207
37	2261.604549
40	2262.096101
39	2262.108608
41	2262.108608
42	2262.599543
44	2262.599542
43	2262.612196
45	2263.115441
46	2263.102797
47	2263.115441
48	2263.605812
49	2263.618434
50	2263.605812
51	2264.121228
52	2264.108627
53	2264.121228
54	2264.611275
55	2264.623855
56	2264.611275
57	2265.126341
58	2265.113780
59	2265.126341
60	2265.616159
61	2265.628702
62	2265.616159
63	2266.130956
64	2266.118429
65	2266.130956
66	2266.620601
67	2266.633112
68	2266.620601
69	2267.135174
70	2267.122678
71	2267.135174
72	2267.624665
73	2267.637149
74	2267.624665
75	2268.139048
76	2268.126577
77	2268.139048
78	2268.628431
79	2268.640889
80	2268.628431
81	2269.142654
82	2269.130211
83	2269.142654
84	2269.631784
85	2269.644202
86	2269.631784
87	2270.145245
88	2270.132891
89	2270.145245
90	2270.633597
91	2270.645812
92	2270.633597
93	2271.146349
94	2271.134149
95	2271.146349
96	2271.634821
97	2271.647014
98	2271.634821
99	2272.147743
100	2272.135555
101	2272.147743
102	2272.636298
103	2272.648482
104	2272.636298
105	2273.149200
106	2273.137021
107	2273.149200
108	2273.637705
109	2273.649880
110	2273.637705
111	2274.150512
112	2274.138340
113	2274.150512
114	2274.638926
115	2274.651094
116	2274.638926
117	2275.151635
118	2275.139471
119	2275.151635
120	2275.639974
121	2275.652135
122	2275.639974
123	2276.152579
124	2276.140422
125	2276.152579
126	2276.640806
127	2276.652961
128	2276.640806
129	2277.153291
130	2277.141138
131	2277.153291
132	2277.641408
133	2277.653558
134	2277.641408
135	2278.153752
136	2278.141602
137	2278.153752
138	2278.641721
139	2278.653869
140	2278.641721
141	2279.153911
142	2279.141764
143	2279.153911
144	2279.641718
145	2279.653864
146	2279.641718
147	2280.153667
148	2280.141522
149	2280.153667
150	2280.641060
151	2280.653248
152	2280.641060
153	2281.152564
154	2281.140284
155	2281.152564
156	2281.639305
157	2281.651674
158	2281.639305
159	2282.150638
160	2282.138258
161	2282.150638
162	2282.637145
163	2282.649532
164	2282.637145
165	2283.148379
166	2283.135983
167	2283.148379
168	2283.634864
169	2283.647221
170	2283.634864
171	2284.146022
172	2284.133782
173	2284.146022
174	2284.632541
175	2284.644739
176	2284.632541
177	2285.143230
178	2285.131024
179	2285.143230
180	2285.629229
181	2285.641445
182	2285.629229
183	2286.139387
184	2286.127158
185	2286.139387
186	2286.624807
187	2286.637051
188	2286.624807
189	2287.134435
190	2287.122175
191	2287.134435
192	2287.619256
193	2287.631535
194	2287.619256
195	2288.128325
196	2288.116026
197	2288.128325
198	2288.612460
199	2288.624784
200	2288.612460
201	2289.120894
202	2289.108542
203	2289.120894
204	2289.604265
205	2289.616647
206	2289.604265
208	2290.099624
207	2290.112018
209	2290.112018
210	2290.594817
212	2290.594817
211	2290.606988
214	2291.089666
213	2291.101601
215	2291.101601
216	2291.584372
217	2291.596268
218	2291.584372
219	2292.090592
220	2292.078550
221	2292.090592
222	2292.570503
223	2292.582418
224	2292.570503
225	2293.064695
226	2293.053460
227	2293.064695
228	2293.503215
229	2293.511956
230	2293.503215
231	2293.869006
232	2293.865955
233	2293.869006
234	2294.097747
235	2294.095586
236	2294.097747
237	2294.212094
238	2294.217159
239	2294.212094
240	2294.253659
241	2294.247935
242	2294.253659
