0	2169.504463
1	2169.524214
2	2169.504463
3	2169.642286
4	2169.627204
5	2169.642286
6	2169.977742
7	2169.970193
8	2169.977742
0	2199.889781
2	2199.889781
1	2199.944821
3	2200.253947
4	2200.205628
5	2200.253947
6	2200.992924
8	2200.992924
7	2201.027161
10	2201.892848
9	2201.914092
11	2201.914092
12	2202.600543
13	2202.612430
14	2202.600543
15	2203.080315
16	2203.074638
17	2203.080315
18	2203.370326
19	2203.372569
20	2203.370326
21	2203.553318
22	2203.553212
23	2203.553318
24	2203.663562
25	2203.660953
26	2203.663562
27	2203.726098
28	2203.727093
29	2203.726098
30	2203.761434
31	2203.760414
32	2203.761434
33	2203.778870
34	2203.779200
35	2203.778870
36	2203.791556
37	2203.792308
38	2203.791556
39	2203.812203
40	2203.810579
41	2203.812203
42	2203.845328
43	2203.848414
44	2203.845328
45	2203.908349
46	2203.904556
47	2203.908349
48	2203.994161
49	2203.999813
50	2203.994161
51	2204.127688
52	2204.120661
53	2204.127688
54	2204.288337
55	2204.296487
56	2204.288337
57	2204.509871
58	2204.500678
59	2204.509871
60	2204.759719
61	2204.769901
62	2204.759719
63	2205.077097
64	2205.066160
65	2205.077097
66	2205.419507
67	2205.431023
68	2205.419507
69	2205.829393
70	2205.817592
71	2205.829393
72	2206.257617
73	2206.269254
74	2206.257617
75	2206.747383
76	2206.735328
77	2206.747383
78	2207.247060
79	2207.259039
80	2207.247060
82	2207.788502
81	2207.800163
83	2207.800163
84	2208.355953
85	2208.367681
86	2208.355953
87	2208.957465
88	2208.945590
89	2208.957465
90	2209.554137
91	2209.566175
92	2209.554137
93	2210.190779
94	2210.178527
95	2210.190779
96	2210.815838
97	2210.828378
98	2210.815838
99	2211.475875
100	2211.463382
101	2211.475875
102	2212.118237
103	2212.130994
104	2212.118236
105	2212.791903
106	2212.779257
107	2212.791903
108	2213.444809
109	2213.457627
110	2213.444809
111	2214.126172
112	2214.113166
113	2214.126172
114	2214.783891
115	2214.796688
116	2214.783891
117	2215.468816
118	2215.455908
119	2215.468816
120	2216.128401
121	2216.141476
122	2216.128401
123	2216.814089
124	2216.800877
125	2216.814089
126	2217.473748
127	2217.486641
128	2217.473748
129	2218.158086
130	2218.145120
131	2218.158086
132	2218.814725
133	2218.827580
134	2218.814725
135	2219.495901
136	2219.483305
137	2219.495901
138	2220.151599
139	2220.164339
140	2220.151599
141	2220.831740
142	2220.818633
143	2220.831740
144	2221.484295
145	2221.497154
146	2221.484295
147	2222.160949
148	2222.147956
149	2222.160949
150	2222.808881
151	2222.822039
152	2222.808881
153	2223.481121
154	2223.468196
155	2223.481121
156	2224.125699
157	2224.138781
158	2224.125699
159	2224.794623
160	2224.782035
161	2224.794623
162	2225.436735
163	2225.449695
164	2225.436735
166	2226.088892
165	2226.101739
167	2226.101739
168	2226.739348
169	2226.752327
170	2226.739348
172	2227.387624
171	2227.400202
173	2227.400202
174	2228.034204
175	2228.047159
176	2228.034204
177	2228.691290
178	2228.678504
179	2228.691290
180	2229.320888
181	2229.333749
182	2229.320888
183	2229.974003
184	2229.961209
185	2229.974003
186	2230.598941
188	2230.598941
187	2230.611797
189	2231.247870
190	2231.234974
191	2231.247870
192	2231.868539
193	2231.881312
194	2231.868539
196	2232.499362
195	2232.512392
197	2232.512392
198	2233.128638
199	2233.141545
200	2233.128638
201	2233.767749
202	2233.754982
203	2233.767749
204	2234.378714
205	2234.391374
206	2234.378714
208	2234.999489
207	2235.012459
209	2235.012459
210	2235.618202
211	2235.631094
212	2235.618202
213	2236.246438
214	2236.233705
215	2236.246438
216	2236.845336
217	2236.857696
218	2236.845336
219	2237.462203
220	2237.449941
221	2237.462203
222	2238.038729
223	2238.050113
224	2238.038729
225	2238.596110
226	2238.587330
227	2238.596110
228	2239.050239
229	2239.055023
230	2239.050239
231	2239.385931
232	2239.385924
233	2239.385931
234	2239.596483
235	2239.593131
236	2239.596483
237	2239.703901
238	2239.709153
239	2239.703900
240	2239.744742
241	2239.739053
242	2239.744742
